Precinct County Code	Precinct County Name	Precinct Election Number	Precinct Election Date	Precinct Election Name	Precinct Unique Precinct Identifier	Precinct Precinct Polling Location	Precinct Total Registered Voters	Precinct Total Registered Republicans	Precinct Total Registered Democrats	Precinct Total Registered All Other Parties	Contest Contest Name	Contest District	Contest Contest Code	Votes Candidate/Retention/Issue Name/WriteInsCast/OverVotes/UnderVotes	Votes Candidate Party	Votes Candidate Florida Voter Registration System ID Number	Votes DOE Assigned Candidate Number or Retention/Issue Number	Votes Vote Total
LEE	Lee	9546	08/14/2012	2012 Primary Election	45	45-EFM IGLESIA PENIEL         	2329	1052	714	563	U.S. Representative	 District 19	140191	Gary Aubuchon	REP	111520792	55663	49
LEE	Lee	9546	08/14/2012	2012 Primary Election	45	45-EFM IGLESIA PENIEL         	2329	1052	714	563	U.S. Representative	 District 19	140191	Joe Davidow	REP	118278677	55316	3
LEE	Lee	9546	08/14/2012	2012 Primary Election	45	45-EFM IGLESIA PENIEL         	2329	1052	714	563	U.S. Representative	 District 19	140191	Byron Donalds	REP	103089553	55718	17
LEE	Lee	9546	08/14/2012	2012 Primary Election	45	45-EFM IGLESIA PENIEL         	2329	1052	714	563	U.S. Representative	 District 19	140191	Chauncey Porter Goss	REP	118381940	55515	60
LEE	Lee	9546	08/14/2012	2012 Primary Election	45	45-EFM IGLESIA PENIEL         	2329	1052	714	563	U.S. Representative	 District 19	140191	Paige Kreegel	REP	102562145	55148	95
LEE	Lee	9546	08/14/2012	2012 Primary Election	45	45-EFM IGLESIA PENIEL         	2329	1052	714	563	U.S. Representative	 District 19	140191	Trey Radel	REP	103063688	55790	165
LEE	Lee	9546	08/14/2012	2012 Primary Election	45	45-EFM IGLESIA PENIEL         	2329	1052	714	563	U.S. Representative	 District 19	140191	Times Over Voted		0	901	0
LEE	Lee	9546	08/14/2012	2012 Primary Election	45	45-EFM IGLESIA PENIEL         	2329	1052	714	563	U.S. Representative	 District 19	140191	Number of Under Votes		0	902	10
LEE	Lee	9546	08/14/2012	2012 Primary Election	46	46-FM ST HILARY EPIS CH       	3781	1649	1338	794	U.S. Representative	 District 19	140191	Gary Aubuchon	REP	111520792	55663	138
LEE	Lee	9546	08/14/2012	2012 Primary Election	46	46-FM ST HILARY EPIS CH       	3781	1649	1338	794	U.S. Representative	 District 19	140191	Joe Davidow	REP	118278677	55316	7
LEE	Lee	9546	08/14/2012	2012 Primary Election	46	46-FM ST HILARY EPIS CH       	3781	1649	1338	794	U.S. Representative	 District 19	140191	Byron Donalds	REP	103089553	55718	44
LEE	Lee	9546	08/14/2012	2012 Primary Election	46	46-FM ST HILARY EPIS CH       	3781	1649	1338	794	U.S. Representative	 District 19	140191	Chauncey Porter Goss	REP	118381940	55515	220
LEE	Lee	9546	08/14/2012	2012 Primary Election	46	46-FM ST HILARY EPIS CH       	3781	1649	1338	794	U.S. Representative	 District 19	140191	Paige Kreegel	REP	102562145	55148	152
LEE	Lee	9546	08/14/2012	2012 Primary Election	46	46-FM ST HILARY EPIS CH       	3781	1649	1338	794	U.S. Representative	 District 19	140191	Trey Radel	REP	103063688	55790	206
LEE	Lee	9546	08/14/2012	2012 Primary Election	46	46-FM ST HILARY EPIS CH       	3781	1649	1338	794	U.S. Representative	 District 19	140191	Times Over Voted		0	901	1
LEE	Lee	9546	08/14/2012	2012 Primary Election	46	46-FM ST HILARY EPIS CH       	3781	1649	1338	794	U.S. Representative	 District 19	140191	Number of Under Votes		0	902	19
LEE	Lee	9546	08/14/2012	2012 Primary Election	47	47-FM BOY SCOUT CON CTR       	3994	1522	1402	1070	U.S. Representative	 District 19	140191	Gary Aubuchon	REP	111520792	55663	89
LEE	Lee	9546	08/14/2012	2012 Primary Election	47	47-FM BOY SCOUT CON CTR       	3994	1522	1402	1070	U.S. Representative	 District 19	140191	Joe Davidow	REP	118278677	55316	4
LEE	Lee	9546	08/14/2012	2012 Primary Election	47	47-FM BOY SCOUT CON CTR       	3994	1522	1402	1070	U.S. Representative	 District 19	140191	Byron Donalds	REP	103089553	55718	34
LEE	Lee	9546	08/14/2012	2012 Primary Election	47	47-FM BOY SCOUT CON CTR       	3994	1522	1402	1070	U.S. Representative	 District 19	140191	Chauncey Porter Goss	REP	118381940	55515	126
LEE	Lee	9546	08/14/2012	2012 Primary Election	47	47-FM BOY SCOUT CON CTR       	3994	1522	1402	1070	U.S. Representative	 District 19	140191	Paige Kreegel	REP	102562145	55148	102
LEE	Lee	9546	08/14/2012	2012 Primary Election	47	47-FM BOY SCOUT CON CTR       	3994	1522	1402	1070	U.S. Representative	 District 19	140191	Trey Radel	REP	103063688	55790	189
LEE	Lee	9546	08/14/2012	2012 Primary Election	47	47-FM BOY SCOUT CON CTR       	3994	1522	1402	1070	U.S. Representative	 District 19	140191	Times Over Voted		0	901	0
LEE	Lee	9546	08/14/2012	2012 Primary Election	47	47-FM BOY SCOUT CON CTR       	3994	1522	1402	1070	U.S. Representative	 District 19	140191	Number of Under Votes		0	902	12
LEE	Lee	9546	08/14/2012	2012 Primary Election	48	48-FM FIRST CHRIST CH         	3459	1526	1180	753	U.S. Representative	 District 19	140191	Gary Aubuchon	REP	111520792	55663	163
LEE	Lee	9546	08/14/2012	2012 Primary Election	48	48-FM FIRST CHRIST CH         	3459	1526	1180	753	U.S. Representative	 District 19	140191	Joe Davidow	REP	118278677	55316	3
LEE	Lee	9546	08/14/2012	2012 Primary Election	48	48-FM FIRST CHRIST CH         	3459	1526	1180	753	U.S. Representative	 District 19	140191	Byron Donalds	REP	103089553	55718	59
LEE	Lee	9546	08/14/2012	2012 Primary Election	48	48-FM FIRST CHRIST CH         	3459	1526	1180	753	U.S. Representative	 District 19	140191	Chauncey Porter Goss	REP	118381940	55515	196
LEE	Lee	9546	08/14/2012	2012 Primary Election	48	48-FM FIRST CHRIST CH         	3459	1526	1180	753	U.S. Representative	 District 19	140191	Paige Kreegel	REP	102562145	55148	144
LEE	Lee	9546	08/14/2012	2012 Primary Election	48	48-FM FIRST CHRIST CH         	3459	1526	1180	753	U.S. Representative	 District 19	140191	Trey Radel	REP	103063688	55790	139
LEE	Lee	9546	08/14/2012	2012 Primary Election	48	48-FM FIRST CHRIST CH         	3459	1526	1180	753	U.S. Representative	 District 19	140191	Times Over Voted		0	901	1
LEE	Lee	9546	08/14/2012	2012 Primary Election	48	48-FM FIRST CHRIST CH         	3459	1526	1180	753	U.S. Representative	 District 19	140191	Number of Under Votes		0	902	12
LEE	Lee	9546	08/14/2012	2012 Primary Election	49	49-BS FIRST BAP CH            	2910	1464	663	783	U.S. Representative	 District 19	140191	Gary Aubuchon	REP	111520792	55663	48
LEE	Lee	9546	08/14/2012	2012 Primary Election	49	49-BS FIRST BAP CH            	2910	1464	663	783	U.S. Representative	 District 19	140191	Joe Davidow	REP	118278677	55316	3
LEE	Lee	9546	08/14/2012	2012 Primary Election	49	49-BS FIRST BAP CH            	2910	1464	663	783	U.S. Representative	 District 19	140191	Byron Donalds	REP	103089553	55718	104
LEE	Lee	9546	08/14/2012	2012 Primary Election	49	49-BS FIRST BAP CH            	2910	1464	663	783	U.S. Representative	 District 19	140191	Chauncey Porter Goss	REP	118381940	55515	105
LEE	Lee	9546	08/14/2012	2012 Primary Election	49	49-BS FIRST BAP CH            	2910	1464	663	783	U.S. Representative	 District 19	140191	Paige Kreegel	REP	102562145	55148	81
LEE	Lee	9546	08/14/2012	2012 Primary Election	49	49-BS FIRST BAP CH            	2910	1464	663	783	U.S. Representative	 District 19	140191	Trey Radel	REP	103063688	55790	150
LEE	Lee	9546	08/14/2012	2012 Primary Election	49	49-BS FIRST BAP CH            	2910	1464	663	783	U.S. Representative	 District 19	140191	Times Over Voted		0	901	2
LEE	Lee	9546	08/14/2012	2012 Primary Election	49	49-BS FIRST BAP CH            	2910	1464	663	783	U.S. Representative	 District 19	140191	Number of Under Votes		0	902	10
LEE	Lee	9546	08/14/2012	2012 Primary Election	50	50-LA EAST CO WATER           	2973	945	1165	863	U.S. Representative	 District 19	140191	Gary Aubuchon	REP	111520792	55663	37
LEE	Lee	9546	08/14/2012	2012 Primary Election	50	50-LA EAST CO WATER           	2973	945	1165	863	U.S. Representative	 District 19	140191	Joe Davidow	REP	118278677	55316	3
LEE	Lee	9546	08/14/2012	2012 Primary Election	50	50-LA EAST CO WATER           	2973	945	1165	863	U.S. Representative	 District 19	140191	Byron Donalds	REP	103089553	55718	35
LEE	Lee	9546	08/14/2012	2012 Primary Election	50	50-LA EAST CO WATER           	2973	945	1165	863	U.S. Representative	 District 19	140191	Chauncey Porter Goss	REP	118381940	55515	33
LEE	Lee	9546	08/14/2012	2012 Primary Election	50	50-LA EAST CO WATER           	2973	945	1165	863	U.S. Representative	 District 19	140191	Paige Kreegel	REP	102562145	55148	68
LEE	Lee	9546	08/14/2012	2012 Primary Election	50	50-LA EAST CO WATER           	2973	945	1165	863	U.S. Representative	 District 19	140191	Trey Radel	REP	103063688	55790	113
LEE	Lee	9546	08/14/2012	2012 Primary Election	50	50-LA EAST CO WATER           	2973	945	1165	863	U.S. Representative	 District 19	140191	Times Over Voted		0	901	0
LEE	Lee	9546	08/14/2012	2012 Primary Election	50	50-LA EAST CO WATER           	2973	945	1165	863	U.S. Representative	 District 19	140191	Number of Under Votes		0	902	4
LEE	Lee	9546	08/14/2012	2012 Primary Election	51	51-FIRST BAPTIST OF LA        	3474	883	1533	1058	U.S. Representative	 District 19	140191	Gary Aubuchon	REP	111520792	55663	21
LEE	Lee	9546	08/14/2012	2012 Primary Election	51	51-FIRST BAPTIST OF LA        	3474	883	1533	1058	U.S. Representative	 District 19	140191	Joe Davidow	REP	118278677	55316	4
LEE	Lee	9546	08/14/2012	2012 Primary Election	51	51-FIRST BAPTIST OF LA        	3474	883	1533	1058	U.S. Representative	 District 19	140191	Byron Donalds	REP	103089553	55718	25
LEE	Lee	9546	08/14/2012	2012 Primary Election	51	51-FIRST BAPTIST OF LA        	3474	883	1533	1058	U.S. Representative	 District 19	140191	Chauncey Porter Goss	REP	118381940	55515	29
LEE	Lee	9546	08/14/2012	2012 Primary Election	51	51-FIRST BAPTIST OF LA        	3474	883	1533	1058	U.S. Representative	 District 19	140191	Paige Kreegel	REP	102562145	55148	30
LEE	Lee	9546	08/14/2012	2012 Primary Election	51	51-FIRST BAPTIST OF LA        	3474	883	1533	1058	U.S. Representative	 District 19	140191	Trey Radel	REP	103063688	55790	59
LEE	Lee	9546	08/14/2012	2012 Primary Election	51	51-FIRST BAPTIST OF LA        	3474	883	1533	1058	U.S. Representative	 District 19	140191	Times Over Voted		0	901	0
LEE	Lee	9546	08/14/2012	2012 Primary Election	51	51-FIRST BAPTIST OF LA        	3474	883	1533	1058	U.S. Representative	 District 19	140191	Number of Under Votes		0	902	3
LEE	Lee	9546	08/14/2012	2012 Primary Election	52	52-LA CHRIST UM CHURCH        	3473	1027	1465	981	U.S. Representative	 District 19	140191	Gary Aubuchon	REP	111520792	55663	39
LEE	Lee	9546	08/14/2012	2012 Primary Election	52	52-LA CHRIST UM CHURCH        	3473	1027	1465	981	U.S. Representative	 District 19	140191	Joe Davidow	REP	118278677	55316	5
LEE	Lee	9546	08/14/2012	2012 Primary Election	52	52-LA CHRIST UM CHURCH        	3473	1027	1465	981	U.S. Representative	 District 19	140191	Byron Donalds	REP	103089553	55718	36
LEE	Lee	9546	08/14/2012	2012 Primary Election	52	52-LA CHRIST UM CHURCH        	3473	1027	1465	981	U.S. Representative	 District 19	140191	Chauncey Porter Goss	REP	118381940	55515	41
LEE	Lee	9546	08/14/2012	2012 Primary Election	52	52-LA CHRIST UM CHURCH        	3473	1027	1465	981	U.S. Representative	 District 19	140191	Paige Kreegel	REP	102562145	55148	71
LEE	Lee	9546	08/14/2012	2012 Primary Election	52	52-LA CHRIST UM CHURCH        	3473	1027	1465	981	U.S. Representative	 District 19	140191	Trey Radel	REP	103063688	55790	116
LEE	Lee	9546	08/14/2012	2012 Primary Election	52	52-LA CHRIST UM CHURCH        	3473	1027	1465	981	U.S. Representative	 District 19	140191	Times Over Voted		0	901	0
LEE	Lee	9546	08/14/2012	2012 Primary Election	52	52-LA CHRIST UM CHURCH        	3473	1027	1465	981	U.S. Representative	 District 19	140191	Number of Under Votes		0	902	6
LEE	Lee	9546	08/14/2012	2012 Primary Election	53	53-LA CHRISTIAN CHURCH        	3336	1000	1287	1049	U.S. Representative	 District 19	140191	Gary Aubuchon	REP	111520792	55663	30
LEE	Lee	9546	08/14/2012	2012 Primary Election	53	53-LA CHRISTIAN CHURCH        	3336	1000	1287	1049	U.S. Representative	 District 19	140191	Joe Davidow	REP	118278677	55316	5
LEE	Lee	9546	08/14/2012	2012 Primary Election	53	53-LA CHRISTIAN CHURCH        	3336	1000	1287	1049	U.S. Representative	 District 19	140191	Byron Donalds	REP	103089553	55718	28
LEE	Lee	9546	08/14/2012	2012 Primary Election	53	53-LA CHRISTIAN CHURCH        	3336	1000	1287	1049	U.S. Representative	 District 19	140191	Chauncey Porter Goss	REP	118381940	55515	25
LEE	Lee	9546	08/14/2012	2012 Primary Election	53	53-LA CHRISTIAN CHURCH        	3336	1000	1287	1049	U.S. Representative	 District 19	140191	Paige Kreegel	REP	102562145	55148	64
LEE	Lee	9546	08/14/2012	2012 Primary Election	53	53-LA CHRISTIAN CHURCH        	3336	1000	1287	1049	U.S. Representative	 District 19	140191	Trey Radel	REP	103063688	55790	105
LEE	Lee	9546	08/14/2012	2012 Primary Election	53	53-LA CHRISTIAN CHURCH        	3336	1000	1287	1049	U.S. Representative	 District 19	140191	Times Over Voted		0	901	0
LEE	Lee	9546	08/14/2012	2012 Primary Election	53	53-LA CHRISTIAN CHURCH        	3336	1000	1287	1049	U.S. Representative	 District 19	140191	Number of Under Votes		0	902	4
LEE	Lee	9546	08/14/2012	2012 Primary Election	55	55-CC LIGHTHOUSE FELLOW       	3781	1546	1050	1185	U.S. Representative	 District 19	140191	Gary Aubuchon	REP	111520792	55663	119
LEE	Lee	9546	08/14/2012	2012 Primary Election	55	55-CC LIGHTHOUSE FELLOW       	3781	1546	1050	1185	U.S. Representative	 District 19	140191	Joe Davidow	REP	118278677	55316	4
LEE	Lee	9546	08/14/2012	2012 Primary Election	55	55-CC LIGHTHOUSE FELLOW       	3781	1546	1050	1185	U.S. Representative	 District 19	140191	Byron Donalds	REP	103089553	55718	28
LEE	Lee	9546	08/14/2012	2012 Primary Election	55	55-CC LIGHTHOUSE FELLOW       	3781	1546	1050	1185	U.S. Representative	 District 19	140191	Chauncey Porter Goss	REP	118381940	55515	45
LEE	Lee	9546	08/14/2012	2012 Primary Election	55	55-CC LIGHTHOUSE FELLOW       	3781	1546	1050	1185	U.S. Representative	 District 19	140191	Paige Kreegel	REP	102562145	55148	106
LEE	Lee	9546	08/14/2012	2012 Primary Election	55	55-CC LIGHTHOUSE FELLOW       	3781	1546	1050	1185	U.S. Representative	 District 19	140191	Trey Radel	REP	103063688	55790	171
LEE	Lee	9546	08/14/2012	2012 Primary Election	55	55-CC LIGHTHOUSE FELLOW       	3781	1546	1050	1185	U.S. Representative	 District 19	140191	Times Over Voted		0	901	1
LEE	Lee	9546	08/14/2012	2012 Primary Election	55	55-CC LIGHTHOUSE FELLOW       	3781	1546	1050	1185	U.S. Representative	 District 19	140191	Number of Under Votes		0	902	6
LEE	Lee	9546	08/14/2012	2012 Primary Election	56	56-CC CROSSPOINT CHRIST       	2947	1071	937	939	U.S. Representative	 District 19	140191	Gary Aubuchon	REP	111520792	55663	45
LEE	Lee	9546	08/14/2012	2012 Primary Election	56	56-CC CROSSPOINT CHRIST       	2947	1071	937	939	U.S. Representative	 District 19	140191	Joe Davidow	REP	118278677	55316	3
LEE	Lee	9546	08/14/2012	2012 Primary Election	56	56-CC CROSSPOINT CHRIST       	2947	1071	937	939	U.S. Representative	 District 19	140191	Byron Donalds	REP	103089553	55718	17
LEE	Lee	9546	08/14/2012	2012 Primary Election	56	56-CC CROSSPOINT CHRIST       	2947	1071	937	939	U.S. Representative	 District 19	140191	Chauncey Porter Goss	REP	118381940	55515	30
LEE	Lee	9546	08/14/2012	2012 Primary Election	56	56-CC CROSSPOINT CHRIST       	2947	1071	937	939	U.S. Representative	 District 19	140191	Paige Kreegel	REP	102562145	55148	69
LEE	Lee	9546	08/14/2012	2012 Primary Election	56	56-CC CROSSPOINT CHRIST       	2947	1071	937	939	U.S. Representative	 District 19	140191	Trey Radel	REP	103063688	55790	87
LEE	Lee	9546	08/14/2012	2012 Primary Election	56	56-CC CROSSPOINT CHRIST       	2947	1071	937	939	U.S. Representative	 District 19	140191	Times Over Voted		0	901	1
LEE	Lee	9546	08/14/2012	2012 Primary Election	56	56-CC CROSSPOINT CHRIST       	2947	1071	937	939	U.S. Representative	 District 19	140191	Number of Under Votes		0	902	3
LEE	Lee	9546	08/14/2012	2012 Primary Election	57	57-CC ROTARY PARK             	3844	2180	799	865	U.S. Representative	 District 19	140191	Gary Aubuchon	REP	111520792	55663	330
LEE	Lee	9546	08/14/2012	2012 Primary Election	57	57-CC ROTARY PARK             	3844	2180	799	865	U.S. Representative	 District 19	140191	Joe Davidow	REP	118278677	55316	3
LEE	Lee	9546	08/14/2012	2012 Primary Election	57	57-CC ROTARY PARK             	3844	2180	799	865	U.S. Representative	 District 19	140191	Byron Donalds	REP	103089553	55718	66
LEE	Lee	9546	08/14/2012	2012 Primary Election	57	57-CC ROTARY PARK             	3844	2180	799	865	U.S. Representative	 District 19	140191	Chauncey Porter Goss	REP	118381940	55515	141
LEE	Lee	9546	08/14/2012	2012 Primary Election	57	57-CC ROTARY PARK             	3844	2180	799	865	U.S. Representative	 District 19	140191	Paige Kreegel	REP	102562145	55148	163
LEE	Lee	9546	08/14/2012	2012 Primary Election	57	57-CC ROTARY PARK             	3844	2180	799	865	U.S. Representative	 District 19	140191	Trey Radel	REP	103063688	55790	309
LEE	Lee	9546	08/14/2012	2012 Primary Election	57	57-CC ROTARY PARK             	3844	2180	799	865	U.S. Representative	 District 19	140191	Times Over Voted		0	901	3
LEE	Lee	9546	08/14/2012	2012 Primary Election	57	57-CC ROTARY PARK             	3844	2180	799	865	U.S. Representative	 District 19	140191	Number of Under Votes		0	902	9
LEE	Lee	9546	08/14/2012	2012 Primary Election	58	58-LA VET PARK REC CTR        	2843	915	1229	699	U.S. Representative	 District 19	140191	Gary Aubuchon	REP	111520792	55663	30
LEE	Lee	9546	08/14/2012	2012 Primary Election	58	58-LA VET PARK REC CTR        	2843	915	1229	699	U.S. Representative	 District 19	140191	Joe Davidow	REP	118278677	55316	6
LEE	Lee	9546	08/14/2012	2012 Primary Election	58	58-LA VET PARK REC CTR        	2843	915	1229	699	U.S. Representative	 District 19	140191	Byron Donalds	REP	103089553	55718	23
LEE	Lee	9546	08/14/2012	2012 Primary Election	58	58-LA VET PARK REC CTR        	2843	915	1229	699	U.S. Representative	 District 19	140191	Chauncey Porter Goss	REP	118381940	55515	48
LEE	Lee	9546	08/14/2012	2012 Primary Election	58	58-LA VET PARK REC CTR        	2843	915	1229	699	U.S. Representative	 District 19	140191	Paige Kreegel	REP	102562145	55148	75
LEE	Lee	9546	08/14/2012	2012 Primary Election	58	58-LA VET PARK REC CTR        	2843	915	1229	699	U.S. Representative	 District 19	140191	Trey Radel	REP	103063688	55790	103
LEE	Lee	9546	08/14/2012	2012 Primary Election	58	58-LA VET PARK REC CTR        	2843	915	1229	699	U.S. Representative	 District 19	140191	Times Over Voted		0	901	0
LEE	Lee	9546	08/14/2012	2012 Primary Election	58	58-LA VET PARK REC CTR        	2843	915	1229	699	U.S. Representative	 District 19	140191	Number of Under Votes		0	902	9
LEE	Lee	9546	08/14/2012	2012 Primary Election	59	59-FM ELKS LODGE              	3322	1285	1155	882	U.S. Representative	 District 19	140191	Gary Aubuchon	REP	111520792	55663	72
LEE	Lee	9546	08/14/2012	2012 Primary Election	59	59-FM ELKS LODGE              	3322	1285	1155	882	U.S. Representative	 District 19	140191	Joe Davidow	REP	118278677	55316	5
LEE	Lee	9546	08/14/2012	2012 Primary Election	59	59-FM ELKS LODGE              	3322	1285	1155	882	U.S. Representative	 District 19	140191	Byron Donalds	REP	103089553	55718	42
LEE	Lee	9546	08/14/2012	2012 Primary Election	59	59-FM ELKS LODGE              	3322	1285	1155	882	U.S. Representative	 District 19	140191	Chauncey Porter Goss	REP	118381940	55515	109
LEE	Lee	9546	08/14/2012	2012 Primary Election	59	59-FM ELKS LODGE              	3322	1285	1155	882	U.S. Representative	 District 19	140191	Paige Kreegel	REP	102562145	55148	102
LEE	Lee	9546	08/14/2012	2012 Primary Election	59	59-FM ELKS LODGE              	3322	1285	1155	882	U.S. Representative	 District 19	140191	Trey Radel	REP	103063688	55790	138
LEE	Lee	9546	08/14/2012	2012 Primary Election	59	59-FM ELKS LODGE              	3322	1285	1155	882	U.S. Representative	 District 19	140191	Times Over Voted		0	901	1
LEE	Lee	9546	08/14/2012	2012 Primary Election	59	59-FM ELKS LODGE              	3322	1285	1155	882	U.S. Representative	 District 19	140191	Number of Under Votes		0	902	7
LEE	Lee	9546	08/14/2012	2012 Primary Election	60	60-EST STONEYBROOK            	2440	1307	499	634	U.S. Representative	 District 19	140191	Gary Aubuchon	REP	111520792	55663	64
LEE	Lee	9546	08/14/2012	2012 Primary Election	60	60-EST STONEYBROOK            	2440	1307	499	634	U.S. Representative	 District 19	140191	Joe Davidow	REP	118278677	55316	8
LEE	Lee	9546	08/14/2012	2012 Primary Election	60	60-EST STONEYBROOK            	2440	1307	499	634	U.S. Representative	 District 19	140191	Byron Donalds	REP	103089553	55718	40
LEE	Lee	9546	08/14/2012	2012 Primary Election	60	60-EST STONEYBROOK            	2440	1307	499	634	U.S. Representative	 District 19	140191	Chauncey Porter Goss	REP	118381940	55515	111
LEE	Lee	9546	08/14/2012	2012 Primary Election	60	60-EST STONEYBROOK            	2440	1307	499	634	U.S. Representative	 District 19	140191	Paige Kreegel	REP	102562145	55148	68
LEE	Lee	9546	08/14/2012	2012 Primary Election	60	60-EST STONEYBROOK            	2440	1307	499	634	U.S. Representative	 District 19	140191	Trey Radel	REP	103063688	55790	159
LEE	Lee	9546	08/14/2012	2012 Primary Election	60	60-EST STONEYBROOK            	2440	1307	499	634	U.S. Representative	 District 19	140191	Times Over Voted		0	901	0
LEE	Lee	9546	08/14/2012	2012 Primary Election	60	60-EST STONEYBROOK            	2440	1307	499	634	U.S. Representative	 District 19	140191	Number of Under Votes		0	902	4
LEE	Lee	9546	08/14/2012	2012 Primary Election	61	61-BS REC CENTER              	3108	1124	992	992	U.S. Representative	 District 19	140191	Gary Aubuchon	REP	111520792	55663	28
LEE	Lee	9546	08/14/2012	2012 Primary Election	61	61-BS REC CENTER              	3108	1124	992	992	U.S. Representative	 District 19	140191	Joe Davidow	REP	118278677	55316	3
LEE	Lee	9546	08/14/2012	2012 Primary Election	61	61-BS REC CENTER              	3108	1124	992	992	U.S. Representative	 District 19	140191	Byron Donalds	REP	103089553	55718	50
LEE	Lee	9546	08/14/2012	2012 Primary Election	61	61-BS REC CENTER              	3108	1124	992	992	U.S. Representative	 District 19	140191	Chauncey Porter Goss	REP	118381940	55515	49
LEE	Lee	9546	08/14/2012	2012 Primary Election	61	61-BS REC CENTER              	3108	1124	992	992	U.S. Representative	 District 19	140191	Paige Kreegel	REP	102562145	55148	58
LEE	Lee	9546	08/14/2012	2012 Primary Election	61	61-BS REC CENTER              	3108	1124	992	992	U.S. Representative	 District 19	140191	Trey Radel	REP	103063688	55790	108
LEE	Lee	9546	08/14/2012	2012 Primary Election	61	61-BS REC CENTER              	3108	1124	992	992	U.S. Representative	 District 19	140191	Times Over Voted		0	901	1
LEE	Lee	9546	08/14/2012	2012 Primary Election	61	61-BS REC CENTER              	3108	1124	992	992	U.S. Representative	 District 19	140191	Number of Under Votes		0	902	5
LEE	Lee	9546	08/14/2012	2012 Primary Election	62	62-EST SO CO REG LIBRARY      	2651	1090	745	816	U.S. Representative	 District 19	140191	Gary Aubuchon	REP	111520792	55663	35
LEE	Lee	9546	08/14/2012	2012 Primary Election	62	62-EST SO CO REG LIBRARY      	2651	1090	745	816	U.S. Representative	 District 19	140191	Joe Davidow	REP	118278677	55316	1
LEE	Lee	9546	08/14/2012	2012 Primary Election	62	62-EST SO CO REG LIBRARY      	2651	1090	745	816	U.S. Representative	 District 19	140191	Byron Donalds	REP	103089553	55718	38
LEE	Lee	9546	08/14/2012	2012 Primary Election	62	62-EST SO CO REG LIBRARY      	2651	1090	745	816	U.S. Representative	 District 19	140191	Chauncey Porter Goss	REP	118381940	55515	52
LEE	Lee	9546	08/14/2012	2012 Primary Election	62	62-EST SO CO REG LIBRARY      	2651	1090	745	816	U.S. Representative	 District 19	140191	Paige Kreegel	REP	102562145	55148	74
LEE	Lee	9546	08/14/2012	2012 Primary Election	62	62-EST SO CO REG LIBRARY      	2651	1090	745	816	U.S. Representative	 District 19	140191	Trey Radel	REP	103063688	55790	121
LEE	Lee	9546	08/14/2012	2012 Primary Election	62	62-EST SO CO REG LIBRARY      	2651	1090	745	816	U.S. Representative	 District 19	140191	Times Over Voted		0	901	1
LEE	Lee	9546	08/14/2012	2012 Primary Election	62	62-EST SO CO REG LIBRARY      	2651	1090	745	816	U.S. Representative	 District 19	140191	Number of Under Votes		0	902	4
LEE	Lee	9546	08/14/2012	2012 Primary Election	63	63-FM COMM CH OF CHRIST       	3041	1321	955	765	U.S. Representative	 District 19	140191	Gary Aubuchon	REP	111520792	55663	100
LEE	Lee	9546	08/14/2012	2012 Primary Election	63	63-FM COMM CH OF CHRIST       	3041	1321	955	765	U.S. Representative	 District 19	140191	Joe Davidow	REP	118278677	55316	4
LEE	Lee	9546	08/14/2012	2012 Primary Election	63	63-FM COMM CH OF CHRIST       	3041	1321	955	765	U.S. Representative	 District 19	140191	Byron Donalds	REP	103089553	55718	28
LEE	Lee	9546	08/14/2012	2012 Primary Election	63	63-FM COMM CH OF CHRIST       	3041	1321	955	765	U.S. Representative	 District 19	140191	Chauncey Porter Goss	REP	118381940	55515	86
LEE	Lee	9546	08/14/2012	2012 Primary Election	63	63-FM COMM CH OF CHRIST       	3041	1321	955	765	U.S. Representative	 District 19	140191	Paige Kreegel	REP	102562145	55148	91
LEE	Lee	9546	08/14/2012	2012 Primary Election	63	63-FM COMM CH OF CHRIST       	3041	1321	955	765	U.S. Representative	 District 19	140191	Trey Radel	REP	103063688	55790	182
LEE	Lee	9546	08/14/2012	2012 Primary Election	63	63-FM COMM CH OF CHRIST       	3041	1321	955	765	U.S. Representative	 District 19	140191	Times Over Voted		0	901	0
LEE	Lee	9546	08/14/2012	2012 Primary Election	63	63-FM COMM CH OF CHRIST       	3041	1321	955	765	U.S. Representative	 District 19	140191	Number of Under Votes		0	902	12
LEE	Lee	9546	08/14/2012	2012 Primary Election	64	64-CC GULF COAST BAPTIST      	3561	1898	871	792	U.S. Representative	 District 19	140191	Gary Aubuchon	REP	111520792	55663	205
LEE	Lee	9546	08/14/2012	2012 Primary Election	64	64-CC GULF COAST BAPTIST      	3561	1898	871	792	U.S. Representative	 District 19	140191	Joe Davidow	REP	118278677	55316	10
LEE	Lee	9546	08/14/2012	2012 Primary Election	64	64-CC GULF COAST BAPTIST      	3561	1898	871	792	U.S. Representative	 District 19	140191	Byron Donalds	REP	103089553	55718	43
LEE	Lee	9546	08/14/2012	2012 Primary Election	64	64-CC GULF COAST BAPTIST      	3561	1898	871	792	U.S. Representative	 District 19	140191	Chauncey Porter Goss	REP	118381940	55515	138
LEE	Lee	9546	08/14/2012	2012 Primary Election	64	64-CC GULF COAST BAPTIST      	3561	1898	871	792	U.S. Representative	 District 19	140191	Paige Kreegel	REP	102562145	55148	184
